AdId,Subject,Address,District,Ward,PriceVND,PriceString,AreaM2,BedRooms,BathRooms,Floor,PropertyStatus,Type,LegalStatus,Interior,MainDirection,BalconyDirection,SellerType,PostDateText,ListTimeRaw,NgayDang,CrawlDate,Link
100528,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường Thảo Điền, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường An Phú,2543218116,"2,54 tỷ",57.1,2,2,21,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Bắc,Bắc,Môi giới,,1706079600000,2024-01-24 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100528.htm
100529,Căn hộ 1PN tại Quận Tân Bình,"Đường mẫu, Phường Tân Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 1,4121341213,"4,12 tỷ",127.1,1,1,17,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông Nam,Nam,Môi giới,,1711490400000,2024-03-26 22:00:00,2026-05-19 16:21:52,https://www.chotot.com/100529.htm
100530,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 2,5746261181,"5,75 tỷ",101.2,4,1,1,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Đông,Cá nhân,,1704675600000,2024-01-08 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100530.htm
100531,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,5503406969,"5,50 tỷ",123.9,4,2,21,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông Nam,Nam,Môi giới,,1709568000000,2024-03-04 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100531.htm
100532,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 1,3010150733,"3,01 tỷ",73.6,3,2,15,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Nam,Cá nhân,,1708394400000,2024-02-20 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100532.htm
100533,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường 2, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Tân Phú,3134283903,"3,13 tỷ",98.0,2,1,24,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông Nam,Bắc,Môi giới,,1705147200000,2024-01-13 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100533.htm
100534,Căn hộ 2PN tại Quận 7,"Đường mẫu, Phường Thảo Điền, Quận 7, TP Hồ Chí Minh",Quận 7,Phường An Phú,4459032060,"4,46 tỷ",109.9,2,2,19,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Đông Nam,Cá nhân,,1714964400000,2024-05-06 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100534.htm
100535,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường 5, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 5,3529365035,"3,53 tỷ",78.9,3,1,2,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Tây,Nam,Môi giới,,1710370800000,2024-03-13 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100535.htm
100536,Căn hộ 2PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường An Phú,2183995238,"2,18 tỷ",49.0,2,2,14,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Nam,Đông,Cá nhân,,1705881600000,2024-01-22 00:00:00,2026-05-19 16:21:52,https://www.chotot.com/100536.htm
100537,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường Tân Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Thảo Điền,4759796514,"4,76 tỷ",70.0,2,2,23,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông Nam,Đông Nam,Môi giới,,1716339600000,2024-05-22 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100537.htm
100538,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường 5, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 2,2257660182,"2,26 tỷ",48.9,3,1,12,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Tây,Đông,Môi giới,,1710763200000,2024-03-18 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100538.htm
100539,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,3245799962,"3,25 tỷ",62.3,2,1,9,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Nam,Đông Nam,Môi giới,,1715778000000,2024-05-15 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100539.htm
100540,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường Tân Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Thảo Điền,5443454575,"5,44 tỷ",128.7,2,2,10,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Tây,Đông,Cá nhân,,1715508000000,2024-05-12 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100540.htm
100541,Căn hộ 4PN tại Quận 4,"Đường mẫu, Phường 1, Quận 4, TP Hồ Chí Minh",Quận 4,Phường An Phú,2859282325,"2,86 tỷ",62.3,4,2,28,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông Nam,Bắc,Môi giới,,1708045200000,2024-02-16 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100541.htm
100542,Căn hộ 1PN tại Quận 3,"Đường mẫu, Phường 2, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 2,2775863166,"2,78 tỷ",48.0,1,1,19,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông Nam,Tây,Cá nhân,,1714964400000,2024-05-06 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100542.htm
100543,Căn hộ 1PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,4857803966,"4,86 tỷ",78.7,1,1,32,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông,Bắc,Môi giới,,1715709600000,2024-05-14 18:00:00,2026-05-19 16:21:52,https://www.chotot.com/100543.htm
100544,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,1792314731,"1,79 tỷ",38.0,3,2,30,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông Nam,Bắc,Môi giới,,1706436000000,2024-01-28 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100544.htm
100545,Căn hộ 4PN tại Quận 7,"Đường mẫu, Phường 1, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Thảo Điền,5191291854,"5,19 tỷ",125.6,4,2,21,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Bắc,Đông,Môi giới,,1716609600000,2024-05-25 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100545.htm
100546,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường 2, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 2,6114186330,"6,11 tỷ",136.3,3,1,2,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Tây,Đông,Môi giới,,1709701200000,2024-03-06 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100546.htm
100547,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường Thảo Điền, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 1,5329940482,"5,33 tỷ",129.9,3,1,23,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Bắc,Bắc,Môi giới,,1714914000000,2024-05-05 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100547.htm
100548,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường An Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Thảo Điền,2175500026,"2,18 tỷ",44.5,3,2,12,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Đông Nam,Nam,Môi giới,,1714550400000,2024-05-01 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100548.htm
100549,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,6546590506,"6,55 tỷ",132.7,3,3,6,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Nam,Tây,Cá nhân,,1709064000000,2024-02-27 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100549.htm
100550,Căn hộ 1PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Tân Phú,2667861859,"2,67 tỷ",66.0,1,3,5,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Bắc,Đông,Môi giới,,1710658800000,2024-03-17 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100550.htm
100551,Căn hộ 1PN tại TP. Thủ Đức,"Đường mẫu, Phường 1, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,2429952125,"2,43 tỷ",61.8,1,3,2,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Đông,Cá nhân,,1716624000000,2024-05-25 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100551.htm
100552,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường Tân Phú, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 5,3589051968,"3,59 tỷ",68.0,4,2,29,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Tây,Đông,Môi giới,,1713304800000,2024-04-16 22:00:00,2026-05-19 16:21:52,https://www.chotot.com/100552.htm
100553,Căn hộ 1PN tại Quận 1,"Đường mẫu, Phường Thảo Điền, Quận 1, TP Hồ Chí Minh",Quận 1,Phường An Phú,2459912168,"2,46 tỷ",35.6,1,1,11,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Đông Nam,Bắc,Môi giới,,1706446800000,2024-01-28 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100553.htm
100554,Căn hộ 1PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 2,4565868993,"4,57 tỷ",119.5,1,1,9,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Tây,Đông,Cá nhân,,1712095200000,2024-04-02 22:00:00,2026-05-19 16:21:52,https://www.chotot.com/100554.htm
100555,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,5549699071,"5,55 tỷ",103.2,3,3,13,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Bắc,Đông,Cá nhân,,1714766400000,2024-05-03 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100555.htm
100556,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường Tân Phú, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 2,5724253307,"5,72 tỷ",136.2,3,1,29,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Đông,Môi giới,,1707710400000,2024-02-12 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100556.htm
100557,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,4989746518,"4,99 tỷ",137.8,3,3,19,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông Nam,Đông Nam,Môi giới,,1704250800000,2024-01-03 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100557.htm
100558,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường Tân Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 1,6526259202,"6,53 tỷ",90.5,3,3,21,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Bắc,Đông,Môi giới,,1709244000000,2024-02-29 22:00:00,2026-05-19 16:21:52,https://www.chotot.com/100558.htm
100559,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường 5, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,1542379660,"1,54 tỷ",37.2,2,1,31,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Nam,Môi giới,,1711720800000,2024-03-29 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100559.htm
100560,Căn hộ 4PN tại Quận Tân Bình,"Đường mẫu, Phường 2, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Tân Phú,5432368122,"5,43 tỷ",135.8,4,2,31,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Bắc,Cá nhân,,1706950800000,2024-02-03 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100560.htm
100561,Căn hộ 1PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 2,6230165857,"6,23 tỷ",98.6,1,2,32,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông,Nam,Môi giới,,1707890400000,2024-02-14 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100561.htm
100562,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,3368396778,"3,37 tỷ",53.3,3,1,5,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông,Đông Nam,Cá nhân,,1712005200000,2024-04-01 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100562.htm
100563,Căn hộ 1PN tại TP. Thủ Đức,"Đường mẫu, Phường 2, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,4210327858,"4,21 tỷ",117.4,1,3,18,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Bắc,Bắc,Cá nhân,,1714809600000,2024-05-04 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100563.htm
100564,Căn hộ 1PN tại Quận 2,"Đường mẫu, Phường 2, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Thảo Điền,6393194536,"6,39 tỷ",121.5,1,3,7,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Nam,Môi giới,,1706468400000,2024-01-28 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100564.htm
100565,Căn hộ 2PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 2,2640062877,"2,64 tỷ",51.2,2,2,9,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Tây,Bắc,Môi giới,,1715266800000,2024-05-09 15:00:00,2026-05-19 16:21:52,https://www.chotot.com/100565.htm
100566,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,2025923406,"2,03 tỷ",43.9,2,2,24,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Tây,Cá nhân,,1710432000000,2024-03-14 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100566.htm
100567,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường An Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 2,4510778404,"4,51 tỷ",129.3,3,2,2,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Đông,Môi giới,,1713531600000,2024-04-19 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100567.htm
100568,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Tân Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,3504529486,"3,50 tỷ",80.6,3,1,10,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông Nam,Nam,Môi giới,,1711022400000,2024-03-21 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100568.htm
100569,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường An Phú, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,5090413217,"5,09 tỷ",129.5,3,1,26,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông Nam,Bắc,Môi giới,,1711670400000,2024-03-29 00:00:00,2026-05-19 16:21:52,https://www.chotot.com/100569.htm
100570,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường Thảo Điền, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,2189746745,"2,19 tỷ",43.8,3,2,25,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Nam,Tây,Cá nhân,,1712988000000,2024-04-13 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100570.htm
100571,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Tân Phú,4717239687,"4,72 tỷ",89.7,4,1,2,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Bắc,Đông Nam,Cá nhân,,1715360400000,2024-05-10 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100571.htm
100572,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường Thảo Điền, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 1,4133064292,"4,13 tỷ",100.8,2,1,4,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Bắc,Môi giới,,1705402800000,2024-01-16 11:00:00,2026-05-19 16:21:52,https://www.chotot.com/100572.htm
100573,Căn hộ 2PN tại Quận 7,"Đường mẫu, Phường Thảo Điền, Quận 7, TP Hồ Chí Minh",Quận 7,Phường An Phú,3201962757,"3,20 tỷ",71.8,2,3,9,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông Nam,Đông Nam,Cá nhân,,1709334000000,2024-03-01 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100573.htm
100574,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,3033292957,"3,03 tỷ",50.4,3,2,6,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Bắc,Cá nhân,,1712066400000,2024-04-02 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100574.htm
100575,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường Tân Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,3017005759,"3,02 tỷ",96.8,3,2,17,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Bắc,Cá nhân,,1712264400000,2024-04-04 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100575.htm
100576,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Tân Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,4707513530,"4,71 tỷ",85.9,3,1,33,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông,Tây,Môi giới,,1707235200000,2024-02-06 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100576.htm
100577,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Tân Phú,2190598786,"2,19 tỷ",46.6,2,3,19,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Nam,Nam,Môi giới,,1706727600000,2024-01-31 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100577.htm
100578,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường 1, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 5,6643686144,"6,64 tỷ",118.1,2,3,27,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Đông,Cá nhân,,1710601200000,2024-03-16 15:00:00,2026-05-19 16:21:52,https://www.chotot.com/100578.htm
100579,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường An Phú,7133004215,"7,13 tỷ",126.4,3,2,20,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông Nam,Tây,Cá nhân,,1716202800000,2024-05-20 11:00:00,2026-05-19 16:21:52,https://www.chotot.com/100579.htm
100580,Căn hộ 4PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 5,5790171933,"5,79 tỷ",115.0,4,2,10,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông Nam,Bắc,Môi giới,,1715284800000,2024-05-09 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100580.htm
100581,Căn hộ 4PN tại TP. Thủ Đức,"Đường mẫu, Phường Thảo Điền, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 1,3490780831,"3,49 tỷ",91.8,4,2,18,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Nam,Cá nhân,,1709208000000,2024-02-29 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100581.htm
100582,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường Tân Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Tân Phú,6432852877,"6,43 tỷ",135.3,3,3,4,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Đông,Cá nhân,,1716429600000,2024-05-23 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100582.htm
100583,Căn hộ 4PN tại Quận 7,"Đường mẫu, Phường 1, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Tân Phú,3644471658,"3,64 tỷ",60.8,4,3,29,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Bắc,Cá nhân,,1704441600000,2024-01-05 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100583.htm
100584,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,4457701594,"4,46 tỷ",78.6,3,2,25,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Tây,Nam,Cá nhân,,1711630800000,2024-03-28 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100584.htm
100585,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 5,2762591939,"2,76 tỷ",51.2,3,1,4,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông,Nam,Môi giới,,1708070400000,2024-02-16 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100585.htm
100586,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,3921631021,"3,92 tỷ",78.3,2,2,25,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông Nam,Tây,Môi giới,,1706263200000,2024-01-26 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100586.htm
100587,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường An Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Tân Phú,4628222326,"4,63 tỷ",134.7,2,1,21,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông,Bắc,Cá nhân,,1715356800000,2024-05-10 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100587.htm
100588,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường An Phú,3346415286,"3,35 tỷ",60.9,3,1,20,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông Nam,Tây,Cá nhân,,1704441600000,2024-01-05 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100588.htm
100589,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,5746407364,"5,75 tỷ",117.1,3,2,29,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Tây,Đông,Cá nhân,,1712336400000,2024-04-05 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100589.htm
